Formatted Date,Temperature (C),Apparent Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Pressure (millibars)
2009-10-06,17.9,17.9,0.66,9.3,189.0,11.4,1019.8
2009-10-07,18.7,18.6,0.67,6.6,177.0,10.5,1019.8
2009-10-08,19.4,19.3,0.64,8.8,151.0,8.6,1015.8
2009-10-09,18.9,18.9,0.65,10.9,148.0,9.8,1016.7
2009-10-10,17.9,17.8,0.63,11.3,127.0,10.9,972.8
2009-10-11,13.4,13.2,0.91,9.7,221.0,6.0,1012.9
2009-10-12,10.9,9.5,0.91,18.9,209.0,6.3,1005.1
2009-10-13,6.7,2.3,0.81,31.3,309.0,9.6,1006.5
2009-10-14,4.3,-0.7,0.81,29.5,288.0,12.7,1013.5
2009-10-15,4.6,1.1,0.78,17.9,241.0,12.8,1019.6
2009-10-16,4.8,3.2,0.74,8.3,240.0,12.5,1019.7
2009-10-17,5.1,4.8,0.78,3.6,166.0,10.8,1017.7
2009-10-18,6.3,4.5,,9.6,233.0,9.5,1017.9
2009-10-19,6.2,4.2,0.87,10.6,180.0,6.7,1016.9
2009-10-20,6.4,4.6,0.89,9.3,184.0,7.3,1017.3
2009-10-21,9.2,7.9,0.76,13.9,153.0,10.0,932.7
2009-10-22,14.3,13.7,0.69,22.1,154.0,11.7,1011.2
2009-10-23,15.1,15.1,0.84,13.7,104.0,11.2,1009.2
2009-10-24,14.6,14.6,0.87,10.9,210.0,9.8,1012.2
2009-10-25,13.2,13.1,0.87,5.9,204.0,6.1,976.7
2009-10-26,13.5,13.5,0.92,4.7,47.0,3.2,1019.5
2009-10-27,12.6,12.3,0.8,14.4,281.0,9.1,1019.7
2009-10-28,10.8,10.3,0.78,10.0,279.0,10.6,1020.1
2009-10-29,8.0,7.0,0.83,7.9,192.0,10.6,1020.3
2009-10-30,5.6,2.4,0.75,17.5,42.0,11.5,1027.5
2009-10-31,3.3,1.1,0.81,9.7,80.0,9.6,1029.4
2009-11-01,2.0,0.8,0.78,5.7,103.0,8.6,1025.9
2009-11-02,3.7,-0.2,0.68,18.3,132.0,10.8,1014.9
2009-11-03,2.8,-0.7,0.68,13.8,140.0,11.2,1004.0
2009-11-04,3.0,0.7,0.83,9.7,158.0,10.1,1004.3
2009-11-05,6.1,5.1,0.9,6.1,142.0,10.5,1007.9
2009-11-06,8.5,6.4,0.92,14.0,70.0,5.6,1010.7
2009-11-07,9.0,7.7,0.92,9.0,157.0,5.0,1008.7
2009-11-08,11.4,10.9,0.95,11.5,83.0,3.2,1003.5
2009-11-09,11.9,11.7,0.84,7.9,125.0,6.1,1007.9
2009-11-10,10.8,10.0,0.92,11.0,150.0,6.7,1002.0
2009-11-11,5.4,1.3,0.9,22.7,270.0,9.7,1003.2
2009-11-12,7.3,5.1,0.78,14.5,275.0,11.7,1012.5
2009-11-13,7.7,7.1,0.8,6.4,198.0,9.3,1021.1
2009-11-14,9.7,8.9,0.79,10.6,164.0,8.6,1021.6
2009-11-15,10.0,9.7,0.8,14.4,230.0,10.8,1017.5
2009-11-16,8.2,7.5,0.94,6.8,136.0,3.2,1017.3
2009-11-17,11.0,10.5,0.89,8.8,174.0,4.2,1019.6
2009-11-18,12.0,11.7,0.82,5.3,154.0,8.0,1023.6
2009-11-19,10.1,9.5,0.88,6.2,187.0,5.6,1027.9
2009-11-20,6.1,5.1,0.98,6.2,145.0,0.1,1030.1
2009-11-21,6.0,5.1,0.99,6.0,209.0,0.8,1028.9
2009-11-22,5.6,4.0,0.96,8.1,196.0,1.7,1022.9
2009-11-23,5.3,3.5,0.96,8.3,211.0,1.9,1020.0
2009-11-24,6.2,4.2,0.97,9.7,173.0,1.2,1018.5
2009-11-25,9.7,8.7,0.82,7.9,179.0,6.7,1019.7
2009-11-26,7.1,6.2,0.86,9.1,181.0,6.4,1018.4
2009-11-27,8.8,8.0,0.83,8.8,146.0,5.1,1016.4
2009-11-28,7.1,6.0,0.9,7.8,204.0,7.1,1015.4
2009-11-29,5.1,2.5,0.92,13.4,156.0,4.4,1018.3
2009-11-30,9.7,8.5,0.73,26.6,147.0,11.5,967.9
2009-12-01,12.1,11.8,0.72,26.3,170.0,12.1,1006.5
2009-12-02,6.4,4.2,0.84,11.6,323.0,11.8,1015.5
2009-12-03,5.8,4.6,0.92,6.4,230.0,3.8,1014.1
2009-12-04,6.9,6.2,0.93,5.1,172.0,3.0,926.7
2009-12-05,,4.9,0.9,8.1,250.0,4.2,932.3
2009-12-06,4.4,3.8,0.9,3.0,111.0,4.4,680.4
2009-12-07,3.0,2.6,0.95,3.5,167.0,1.1,892.6
2009-12-08,4.9,2.1,0.95,12.5,144.0,5.0,1015.5
2009-12-09,6.5,3.9,0.9,13.4,220.0,8.2,848.8
2009-12-10,4.3,2.5,0.88,8.8,139.0,8.3,1023.2
2009-12-11,4.0,2.9,0.94,6.4,106.0,2.1,1016.7
2009-12-12,2.1,-2.0,0.84,17.6,37.0,9.8,762.8
2009-12-13,-1.0,-4.5,0.86,11.3,37.0,10.7,1020.1
2009-12-14,-1.5,-6.0,0.79,15.1,46.0,11.2,1020.8
2009-12-15,-2.1,-8.1,0.78,21.5,28.0,7.3,1013.0
2009-12-16,-2.9,-5.9,0.92,8.3,198.0,3.3,1007.8
2009-12-17,-5.6,-9.6,0.85,9.8,263.0,6.5,1007.1
2009-12-18,-6.2,-7.7,0.81,4.8,219.0,6.1,1007.3
2009-12-19,-6.9,-13.0,0.88,17.3,116.0,3.5,1003.1
2009-12-20,-10.3,-16.4,0.71,14.4,246.0,6.5,1009.7
2009-12-21,-9.4,-16.5,0.72,17.6,154.0,7.5,1017.5
2009-12-22,1.7,-4.2,0.77,29.7,153.0,11.0,1009.6
2009-12-23,6.2,2.7,0.85,23.4,153.0,10.1,1003.5
2009-12-24,10.2,9.4,0.8,19.3,153.0,10.5,1006.3
2009-12-25,11.9,11.1,0.82,25.7,198.0,11.4,874.7
2009-12-26,5.9,3.6,0.71,14.6,224.0,12.2,1013.0
2009-12-27,2.9,-0.1,0.83,11.9,237.0,9.8,1006.8
2009-12-28,3.0,-0.1,0.8,14.7,251.0,11.1,1008.1
2009-12-29,2.1,0.4,0.81,6.5,156.0,8.0,1011.5
2009-12-30,6.3,3.6,0.91,14.0,162.0,6.5,1002.8
2009-12-31,9.5,8.6,0.92,11.4,178.0,7.4,997.9
2010-01-01,7.8,6.1,0.94,10.2,238.0,4.6,991.1
2010-01-02,3.3,-1.0,0.87,20.1,320.0,6.2,1002.6
2010-01-03,-2.6,-8.7,0.87,22.2,304.0,7.2,1016.1
2010-01-04,,-9.1,,10.9,150.0,8.5,1021.1
2010-01-05,-1.6,-5.6,0.9,11.8,89.0,5.8,1011.7
2010-01-06,0.9,-2.0,0.92,10.2,190.0,5.2,1002.3
2010-01-07,0.1,-1.8,0.94,6.7,136.0,3.4,1012.9
2010-01-08,4.0,0.7,0.89,16.9,86.0,6.7,1010.8
2010-01-09,9.1,6.9,0.81,21.1,151.0,11.1,1003.7
2010-01-10,3.9,1.4,0.93,11.2,255.0,4.1,1008.0
2010-01-11,0.7,-2.1,0.83,10.1,286.0,8.0,1015.5
2010-01-12,-0.9,-3.0,0.87,6.6,281.0,6.8,1017.5
2010-01-13,-0.0,-1.2,0.87,4.9,160.0,4.5,1015.6
2010-01-14,0.4,-1.1,0.88,5.5,67.0,5.9,1017.1
2010-01-15,-0.1,-3.7,0.9,11.6,38.0,5.2,1024.9
2010-01-16,-2.0,-5.0,0.95,8.7,60.0,2.5,1030.9
2010-01-17,-0.8,-4.4,0.89,10.9,106.0,5.0,1026.1
2010-01-18,-0.1,-2.2,0.91,7.0,103.0,3.2,1025.1
2010-01-19,-1.0,-4.0,0.92,9.1,285.0,3.9,1023.0
2010-01-20,-0.1,-0.6,0.92,4.5,226.0,3.4,1017.7
2010-01-21,-1.7,-3.6,0.93,6.4,135.0,2.4,1020.9
2010-01-22,-4.9,-9.0,0.81,9.9,131.0,9.3,1027.1
2010-01-23,-5.8,-7.7,0.84,5.2,173.0,5.5,1030.1
2010-01-24,-6.6,-8.0,0.88,5.0,52.0,2.9,1032.9
2010-01-25,-9.5,-11.5,0.85,6.0,56.0,5.5,1036.8
2010-01-26,-6.6,-9.9,0.74,7.6,128.0,8.4,991.9
2010-01-27,-7.6,-9.1,0.76,4.7,215.0,7.0,1028.0
2010-01-28,-7.6,-13.3,0.91,13.6,196.0,3.9,1008.8
2010-01-29,-5.2,-10.9,0.85,15.5,175.0,3.8,1001.2
2010-01-30,0.3,-4.4,0.81,18.9,161.0,9.2,994.5
2010-01-31,-1.7,-6.3,0.92,14.9,267.0,5.8,1000.0
2010-02-01,-5.1,-9.4,0.81,11.6,279.0,10.6,1011.9
2010-02-02,-7.0,-9.3,0.86,6.1,203.0,5.4,1019.8
2010-02-03,-2.8,-7.1,0.79,13.4,188.0,8.2,1017.8
2010-02-04,-2.5,-5.3,0.83,8.3,92.0,6.7,1025.4
2010-02-05,0.4,-3.1,0.78,12.4,107.0,10.7,1021.9
2010-02-06,0.0,-3.8,0.92,13.0,73.0,4.1,1012.1
2010-02-07,-1.1,-5.5,0.93,13.4,276.0,3.1,1014.0
2010-02-08,-3.3,-7.6,0.8,12.0,316.0,6.9,1012.5
2010-02-09,-4.5,-6.6,0.83,6.5,150.0,4.4,1011.2
2010-02-10,-0.3,-4.4,0.82,14.0,68.0,8.0,1003.8
2010-02-11,1.0,-1.1,0.92,7.8,69.0,4.0,999.5
2010-02-12,0.9,-1.6,0.94,9.8,185.0,0.9,1005.9
2010-02-13,0.2,-5.8,0.85,27.1,303.0,8.0,1004.6
2010-02-14,-1.7,-5.1,0.81,9.9,241.0,9.6,1011.5
2010-02-15,-1.3,-4.5,0.88,9.6,280.0,5.5,1010.1
2010-02-16,-1.0,-3.6,0.88,8.7,125.0,4.3,1011.1
2010-02-17,2.9,0.2,0.86,10.4,97.0,8.8,1005.5
2010-02-18,4.8,2.9,0.91,9.0,161.0,6.1,1004.4
2010-02-19,8.3,6.6,0.8,19.4,154.0,8.7,1001.1
2010-02-20,5.0,1.1,0.86,20.0,274.0,9.5,994.4
2010-02-21,2.5,-1.1,0.79,15.3,275.0,9.2,1006.8
2010-02-22,4.1,0.3,0.76,17.6,156.0,11.7,1009.3
2010-02-23,8.3,6.6,0.8,14.9,154.0,10.7,1004.1
2010-02-24,8.5,7.6,0.93,7.8,144.0,5.2,1003.4
2010-02-25,6.7,4.9,0.93,9.3,250.0,3.3,1007.5
2010-02-26,7.7,5.2,0.9,16.6,151.0,5.1,1003.7
2010-02-27,4.9,1.6,0.87,22.0,281.0,7.1,1007.2
2010-02-28,5.2,1.5,0.77,19.2,156.0,10.8,1008.0
2010-03-01,8.3,7.6,0.75,8.6,172.0,10.7,1010.6
2010-03-02,6.3,4.1,0.68,13.0,289.0,10.2,1018.7
2010-03-03,4.7,2.6,0.7,10.5,251.0,12.1,1022.1
2010-03-04,3.7,-0.1,0.68,19.3,46.0,10.2,
2010-03-05,1.3,-4.0,0.58,24.5,310.0,11.4,1013.4
2010-03-06,-1.8,-5.7,0.6,12.9,282.0,12.3,1018.3
2010-03-07,-1.2,-3.2,0.7,6.8,207.0,9.9,1026.5
2010-03-08,-0.8,-5.6,0.67,16.5,39.0,10.4,1022.5
2010-03-09,-0.2,-4.3,0.67,13.5,35.0,11.8,1021.9
2010-03-10,0.3,-3.6,0.71,13.4,98.0,10.4,1022.4
2010-03-11,-0.3,-2.7,0.93,8.6,151.0,4.8,1013.9
2010-03-12,1.2,-3.1,0.77,17.2,270.0,7.5,1014.3
2010-03-13,3.8,-0.3,0.72,20.2,282.0,11.6,1017.7
2010-03-14,4.7,0.9,0.67,20.9,279.0,12.3,1016.9
2010-03-15,3.4,-0.9,0.56,22.8,283.0,12.2,1017.7
2010-03-16,4.4,1.0,0.63,18.8,264.0,12.1,1020.3
2010-03-17,3.4,1.0,0.65,10.6,251.0,10.6,1030.0
2010-03-18,7.2,5.9,0.6,8.6,209.0,11.5,1029.0
2010-03-19,9.2,7.8,0.61,14.0,181.0,10.2,1027.6
2010-03-20,11.6,10.6,0.55,17.9,216.0,11.3,1022.7
2010-03-21,14.0,13.4,0.59,17.3,231.0,11.6,1019.3
2010-03-22,12.3,12.1,0.78,12.1,301.0,9.5,1021.8
2010-03-23,11.1,11.1,0.84,6.2,78.0,7.0,1021.4
2010-03-24,13.1,13.1,0.71,5.9,90.0,10.6,1020.1
2010-03-25,14.7,14.5,0.64,20.1,148.0,10.3,1020.2
2010-03-26,15.5,15.5,0.56,24.3,164.0,11.6,1016.8
2010-03-27,10.4,9.8,0.75,12.9,224.0,10.1,1010.2
2010-03-28,10.2,9.1,0.64,19.1,300.0,9.9,1010.8
2010-03-29,12.0,11.4,0.56,10.2,209.0,11.8,1014.2
2010-03-30,13.3,12.8,0.55,14.3,156.0,11.9,1008.7
2010-03-31,11.9,11.4,0.75,11.6,237.0,11.9,1005.8
2010-04-01,10.2,9.6,0.65,7.9,226.0,12.0,1013.4
2010-04-02,8.5,7.5,0.75,11.5,239.0,10.4,1016.9
2010-04-03,8.9,7.8,0.6,10.2,209.0,10.9,1020.4
2010-04-04,12.5,11.8,0.55,11.1,137.0,12.1,1019.1
2010-04-05,12.1,11.5,0.74,14.4,211.0,11.0,1014.7
2010-04-06,7.8,4.6,0.87,21.2,323.0,10.6,977.7
2010-04-07,8.8,7.9,,9.5,265.0,10.7,1023.0
2010-04-08,11.5,10.9,0.72,7.3,99.0,9.9,1023.8
2010-04-09,13.0,12.5,0.64,8.8,285.0,10.4,1023.5
2010-04-10,8.7,7.8,0.73,13.9,280.0,12.1,1019.9
2010-04-11,8.7,7.9,0.73,8.3,121.0,10.7,1016.0
2010-04-12,10.4,9.6,0.82,14.4,89.0,8.7,1014.2
2010-04-13,12.2,12.0,0.78,11.3,124.0,9.4,1013.4
2010-04-14,11.1,10.5,0.86,12.2,197.0,9.1,1010.8
2010-04-15,9.4,8.8,0.84,11.3,234.0,9.5,1012.6
2010-04-16,11.1,10.5,0.81,8.8,265.0,9.5,1015.0
2010-04-17,10.7,10.3,0.78,9.9,108.0,8.3,1019.1
2010-04-18,13.6,13.3,0.64,14.0,111.0,10.8,1017.9
2010-04-19,11.7,11.6,0.93,7.4,168.0,7.0,1010.8
2010-04-20,13.5,13.0,0.76,13.0,219.0,7.7,1011.4
2010-04-21,14.2,14.1,0.67,11.7,281.0,9.9,1012.4
2010-04-22,9.7,8.6,0.62,13.0,289.0,11.5,1017.5
2010-04-23,13.1,12.8,0.6,10.8,71.0,11.8,1017.3
2010-04-24,15.9,15.9,0.72,9.4,95.0,11.5,1019.2
2010-04-25,17.7,17.7,0.59,13.9,43.0,10.6,1022.8
2010-04-26,16.4,16.4,0.61,13.5,153.0,11.9,1024.2
2010-04-27,16.3,16.1,0.58,9.1,166.0,11.9,1023.9
2010-04-28,14.9,14.8,0.7,10.4,171.0,10.9,1024.5
2010-04-29,15.3,15.1,0.54,7.7,113.0,10.7,1021.8
2010-04-30,17.9,17.9,0.56,8.4,154.0,11.9,1014.4
2010-05-01,19.2,19.1,0.6,10.4,198.0,11.9,1011.3
2010-05-02,18.9,18.9,0.61,8.2,156.0,11.5,1011.6
2010-05-03,20.6,20.6,0.61,8.4,169.0,12.0,1009.9
2010-05-04,20.5,20.5,0.63,8.7,178.0,11.4,632.3
2010-05-05,21.5,21.5,0.62,12.1,142.0,11.2,672.4
2010-05-06,16.8,16.8,0.83,16.3,138.0,10.9,752.9
2010-05-07,15.5,15.5,0.76,10.8,210.0,11.1,797.1
2010-05-08,14.6,14.6,0.85,7.0,173.0,9.9,799.2
2010-05-09,14.5,14.5,0.87,5.6,253.0,9.9,799.3
2010-05-10,15.4,15.3,0.83,8.0,175.0,10.7,715.1
2010-05-11,18.6,18.6,0.74,9.0,171.0,11.6,883.4
2010-05-12,17.5,17.5,0.85,7.6,170.0,10.5,1007.5
2010-05-13,16.2,16.2,0.85,12.4,155.0,10.3,1005.6
2010-05-14,16.8,16.8,0.76,13.9,209.0,11.4,1006.8
2010-05-15,14.0,14.0,0.93,16.5,91.0,8.1,997.2
2010-05-16,9.1,6.1,0.95,26.1,265.0,6.1,998.1
2010-05-17,9.4,5.7,0.84,31.6,305.0,11.6,1006.9
2010-05-18,10.9,10.0,0.77,26.7,309.0,11.7,1012.1
2010-05-19,11.2,10.4,0.78,17.0,308.0,12.6,1017.5
2010-05-20,12.7,12.5,0.86,6.1,289.0,10.4,1019.3
2010-05-21,15.2,15.1,0.85,10.1,280.0,9.3,1017.2
2010-05-22,18.2,18.2,0.71,15.3,241.0,11.1,1014.3
2010-05-23,17.3,17.3,0.79,11.5,249.0,11.2,1014.6
2010-05-24,18.8,18.8,0.7,11.6,256.0,11.0,1013.1
2010-05-25,20.6,20.6,0.71,10.5,210.0,11.3,1011.5
2010-05-26,20.8,20.8,0.66,14.0,216.0,11.6,1010.2
2010-05-27,21.1,21.1,0.64,11.5,212.0,11.9,1009.1
2010-05-28,20.4,20.4,0.76,6.3,230.0,11.0,970.6
2010-05-29,18.6,18.6,0.85,6.9,169.0,10.6,1016.0
2010-05-30,18.9,18.9,0.83,7.1,168.0,10.1,1010.9
2010-05-31,13.9,13.9,0.92,11.8,287.0,9.3,1003.9
2010-06-01,12.7,12.7,0.95,9.7,215.0,7.1,1000.8
2010-06-02,13.0,13.0,0.94,10.2,242.0,9.9,1004.8
2010-06-03,14.4,14.4,0.87,7.2,227.0,9.4,1010.5
2010-06-04,15.6,15.6,0.95,11.6,245.0,7.2,1013.1
2010-06-05,18.1,18.1,0.78,13.0,149.0,9.9,1019.7
2010-06-06,19.9,19.9,0.7,5.2,170.0,11.5,1017.7
2010-06-07,22.1,22.1,0.68,6.4,130.0,11.8,1012.6
2010-06-08,23.6,23.6,0.65,5.9,126.0,11.3,1011.7
2010-06-09,24.7,24.8,0.64,6.9,138.0,10.9,1012.8
2010-06-10,25.8,26.0,0.63,13.1,155.0,11.4,1013.5
2010-06-11,26.7,27.3,0.66,10.5,182.0,11.6,1011.2
2010-06-12,27.7,28.5,0.66,7.9,184.0,10.8,1009.2
2010-06-13,25.9,26.5,0.71,5.3,226.0,10.9,1009.7
2010-06-14,24.8,25.5,0.73,11.0,201.0,10.9,1010.4
2010-06-15,23.0,23.0,0.68,9.9,145.0,11.0,1016.3
2010-06-16,20.7,20.7,0.8,16.5,29.0,12.2,1013.7
2010-06-17,21.3,21.3,0.69,9.7,72.0,12.0,1015.5
2010-06-18,19.3,19.3,0.86,13.4,111.0,11.3,1008.5
2010-06-19,,19.7,0.83,7.5,213.0,10.5,1003.1
2010-06-20,19.8,19.8,0.84,6.9,155.0,10.5,1002.6
2010-06-21,17.6,17.6,0.95,9.8,99.0,9.2,1004.8
2010-06-22,15.4,15.4,0.9,21.5,334.0,11.2,1008.2
2010-06-23,18.3,18.3,0.67,18.2,242.0,12.7,
2010-06-24,17.7,17.7,0.75,6.8,284.0,12.2,1013.6
2010-06-25,17.5,17.5,0.77,11.9,313.0,11.7,1011.0
2010-06-26,15.6,15.6,0.94,9.5,317.0,5.5,1012.2
2010-06-27,18.6,18.6,0.83,14.8,270.0,11.1,1014.6
2010-06-28,20.9,20.9,0.82,9.2,253.0,11.0,1015.3
2010-06-29,22.6,22.8,0.73,13.9,201.0,12.0,1014.3
2010-06-30,23.5,23.8,0.74,11.6,211.0,12.0,1013.9
2010-07-01,24.2,24.7,0.74,9.5,242.0,11.3,1014.7
2010-07-02,24.0,24.3,0.71,8.2,87.0,11.4,1016.1
2010-07-03,21.8,22.0,0.8,6.3,198.0,9.8,1015.5
2010-07-04,20.6,20.6,0.74,9.9,212.0,11.4,1016.0
2010-07-05,21.0,21.2,0.82,4.3,199.0,10.8,1014.2
2010-07-06,22.1,22.2,0.74,11.0,252.0,10.9,1014.1
2010-07-07,17.1,17.1,0.81,12.9,215.0,11.8,1019.0
2010-07-08,19.6,19.6,0.74,6.7,221.0,11.0,1021.2
2010-07-09,20.9,21.0,0.7,8.5,132.0,10.1,1021.4
2010-07-10,22.5,22.6,0.71,10.4,215.0,11.0,1019.8
2010-07-11,24.6,25.2,0.74,8.6,264.0,12.2,1017.2
2010-07-12,25.9,26.8,0.72,7.6,263.0,11.7,1014.1
2010-07-13,26.8,27.8,0.7,6.4,205.0,10.6,1010.9
2010-07-14,27.4,28.5,0.69,7.3,230.0,11.3,1010.8
2010-07-15,27.4,28.8,0.71,4.8,120.0,10.8,1012.6
2010-07-16,27.5,29.1,0.72,6.2,176.0,10.8,1016.0
2010-07-17,28.3,30.0,0.68,8.1,134.0,11.3,1015.1
2010-07-18,25.7,26.8,0.73,14.0,297.0,11.7,1016.5
2010-07-19,23.1,23.7,0.79,10.3,288.0,11.6,1018.4
2010-07-20,24.9,25.8,0.79,7.2,183.0,11.3,972.8
2010-07-21,26.7,27.9,0.74,4.8,166.0,10.8,1012.3
2010-07-22,27.1,28.6,0.74,4.3,153.0,8.9,1012.4
2010-07-23,27.9,29.3,0.69,8.0,166.0,9.7,1011.4
2010-07-24,21.8,21.8,0.81,15.0,293.0,11.0,1007.2
2010-07-25,16.8,16.8,0.91,14.7,286.0,11.5,1007.4
2010-07-26,17.3,17.3,0.88,5.4,270.0,9.2,1010.1
2010-07-27,18.2,18.2,0.87,6.6,270.0,9.4,1011.6
2010-07-28,19.5,19.5,0.8,12.1,259.0,11.4,1012.9
2010-07-29,22.3,22.3,0.69,8.1,163.0,11.2,1011.6
2010-07-30,22.6,22.7,0.72,13.2,208.0,11.8,1011.2
2010-07-31,22.4,22.7,0.79,10.2,209.0,10.9,1014.4
2010-08-01,23.1,23.7,0.79,9.9,290.0,10.9,1015.9
2010-08-02,24.0,24.2,0.72,3.1,212.0,10.5,1015.1
2010-08-03,25.2,26.2,0.72,8.3,217.0,10.6,1009.0
2010-08-04,,20.8,0.84,7.5,276.0,10.8,1009.3
2010-08-05,22.6,22.7,0.8,7.2,80.0,10.2,1007.3
2010-08-06,22.1,22.2,0.86,7.6,143.0,10.8,1008.3
2010-08-07,19.7,19.7,0.86,6.9,274.0,11.0,1014.9
2010-08-08,20.0,20.0,0.8,6.9,277.0,9.8,1017.8
2010-08-09,20.7,20.8,0.79,6.9,279.0,10.2,1017.2
2010-08-10,21.2,21.3,0.75,5.8,230.0,12.1,1017.3
2010-08-11,22.3,22.3,0.72,5.8,164.0,11.7,1016.5
2010-08-12,,24.5,0.7,5.4,115.0,10.7,1014.5
2010-08-13,26.7,28.5,0.7,10.3,102.0,10.4,1013.6
2010-08-14,26.3,27.7,0.77,7.2,125.0,9.1,1015.7
2010-08-15,26.4,27.6,0.72,13.0,150.0,11.3,1014.6
2010-08-16,24.1,24.9,0.77,8.9,196.0,11.0,1012.4
2010-08-17,20.9,21.0,0.74,8.6,263.0,11.7,1013.1
2010-08-18,19.9,19.9,0.7,4.8,222.0,11.9,1013.5
2010-08-19,20.8,20.9,0.75,5.7,275.0,11.2,1016.4
2010-08-20,21.6,21.6,0.62,8.2,169.0,11.8,1023.0
2010-08-21,21.0,20.9,0.63,8.0,70.0,11.9,1024.6
2010-08-22,21.0,20.9,0.68,5.0,150.0,11.8,1020.6
2010-08-23,22.5,22.3,0.65,9.2,151.0,11.9,1013.8
2010-08-24,23.7,24.0,0.69,10.8,221.0,11.6,1010.7
2010-08-25,20.1,20.1,0.74,8.8,291.0,12.3,1016.4
2010-08-26,21.1,21.2,0.7,6.8,230.0,11.3,1017.2
2010-08-27,24.9,25.1,0.62,14.2,219.0,11.8,1008.5
2010-08-28,18.2,18.2,0.9,9.9,289.0,12.1,1009.4
2010-08-29,16.0,16.0,0.72,12.7,291.0,10.9,1014.6
2010-08-30,14.8,14.8,0.78,9.3,161.0,8.5,1009.7
2010-08-31,12.9,12.9,0.82,19.8,274.0,11.1,1006.2
2010-09-01,14.6,14.6,0.73,25.4,293.0,12.5,1008.6
2010-09-02,15.3,15.3,0.74,16.7,275.0,12.1,1015.6
2010-09-03,15.5,15.4,0.78,4.8,219.0,11.3,1019.7
2010-09-04,16.9,16.9,0.74,5.7,120.0,10.7,1017.9
2010-09-05,14.3,14.3,0.8,10.7,286.0,11.0,1019.3
2010-09-06,12.0,11.9,0.92,6.4,239.0,9.6,1019.5
2010-09-07,13.3,13.3,0.9,5.2,89.0,6.3,974.1
2010-09-08,18.1,18.1,0.89,8.9,74.0,7.5,1011.8
2010-09-09,19.7,19.7,0.86,9.3,131.0,8.7,1015.0
2010-09-10,17.7,17.7,0.99,6.5,56.0,5.6,1016.6
2010-09-11,16.9,16.9,0.91,5.7,139.0,8.3,1018.7
2010-09-12,16.1,16.1,0.96,5.9,292.0,4.6,1019.1
2010-09-13,17.7,17.7,0.91,5.8,268.0,5.2,1018.9
2010-09-14,18.1,18.1,0.84,7.3,283.0,7.6,1020.5
2010-09-15,17.6,17.6,0.82,7.2,176.0,8.8,1017.1
2010-09-16,19.2,19.2,0.77,8.6,165.0,9.9,1013.6
2010-09-17,17.7,17.7,0.9,7.8,200.0,9.3,1013.3
2010-09-18,14.9,14.9,0.91,9.8,226.0,9.1,1016.6
2010-09-19,12.6,12.6,0.98,13.6,222.0,6.4,1015.3
2010-09-20,12.2,12.2,0.81,6.0,270.0,8.5,1021.0
2010-09-21,13.1,13.1,0.78,3.5,214.0,8.2,1022.9
2010-09-22,14.3,14.3,0.79,4.3,180.0,8.2,981.2
2010-09-23,16.0,16.0,0.76,5.5,152.0,7.7,1020.9
2010-09-24,17.9,17.9,0.63,15.0,132.0,11.0,1012.0
2010-09-25,18.2,18.2,0.74,18.4,124.0,11.2,1002.9
2010-09-26,16.6,16.6,0.88,15.5,188.0,10.4,1001.6
2010-09-27,13.4,13.4,0.8,5.2,123.0,10.5,1011.2
2010-09-28,14.4,14.4,0.79,9.3,260.0,10.0,1012.9
2010-09-29,12.4,12.1,0.77,14.2,281.0,11.8,1014.8
2010-09-30,11.2,10.4,0.71,15.3,285.0,12.1,1017.2
2010-10-01,8.8,8.5,0.8,5.9,277.0,9.9,1019.1
2010-10-02,11.3,11.3,0.81,6.0,133.0,10.9,1022.3
2010-10-03,12.1,11.7,0.73,7.5,71.0,10.8,1022.4
2010-10-04,12.0,11.6,0.76,17.2,123.0,11.4,1019.1
2010-10-05,11.4,11.3,0.89,16.6,114.0,8.4,1016.6
2010-10-06,13.0,12.9,0.87,6.4,149.0,10.3,1020.3
2010-10-07,12.2,11.9,0.78,7.7,139.0,12.1,1027.1
2010-10-08,8.3,8.0,0.85,5.1,157.0,8.7,1028.8
2010-10-09,7.3,6.4,0.81,9.5,336.0,7.3,1023.1
2010-10-10,8.5,7.7,0.79,8.0,236.0,8.9,1015.8
2010-10-11,8.7,8.6,0.82,3.3,120.0,7.5,1016.1
2010-10-12,9.4,9.3,0.82,3.9,168.0,7.0,1016.1
2010-10-13,10.1,9.3,0.75,9.3,51.0,8.8,1014.7
2010-10-14,8.8,7.8,0.78,7.0,194.0,9.0,1011.8
2010-10-15,,7.3,0.82,7.4,287.0,5.8,1010.7
2010-10-16,8.2,8.0,0.97,4.2,238.0,2.3,1010.4
2010-10-17,10.5,10.3,0.92,7.1,101.0,3.8,1013.5
2010-10-18,11.4,10.9,0.9,11.0,112.0,9.3,802.9
2010-10-19,9.8,8.5,0.93,14.1,299.0,6.8,796.2
2010-10-20,8.2,6.6,0.93,10.6,263.0,6.7,1008.6
2010-10-21,6.1,4.5,0.76,15.1,268.0,12.3,1023.9
2010-10-22,6.2,4.6,0.68,12.1,146.0,11.8,1027.3
2010-10-23,8.6,7.1,0.7,11.4,155.0,11.8,1020.5
2010-10-24,11.5,10.7,0.73,12.6,155.0,11.1,1014.6
2010-10-25,11.3,10.6,0.82,11.6,164.0,8.4,969.6
